ra,dec,pmra,pmdec
6.256554044157439876e+00,-7.201858671015983759e+01,5.398669606902337215e+00,-2.657171937606424006e+00
5.819773961171339494e+00,-7.203554723178250185e+01,5.723189073861426834e+00,-2.905124509803268307e+00
5.845799752379161163e+00,-7.208990117826041910e+01,5.144413673519407482e+00,-2.866331776398768572e+00
5.486362875799920324e+00,-7.209556206241157383e+01,5.586945193872876914e+00,-2.620868099870810042e+00
5.602357323047876037e+00,-7.166126016546378708e+01,5.579914371050730182e+00,-2.765144491736572618e+00
7.243958367794621545e+00,-7.216201068088157911e+01,5.486197897270800539e+00,-2.725829472746876814e+00
6.105835441209966241e+00,-7.210751112928703321e+01,5.813432404750611404e+00,-2.962493135576122150e+00
6.898505208998793492e+00,-7.219112790623789522e+01,5.512707038041981811e+00,-2.682046365315645886e+00
6.339459326884545831e+00,-7.213120477265285047e+01,5.615666629588316638e+00,-2.857532460578395384e+00
6.211082404580894334e+00,-7.210968315008027218e+01,5.515887970549135488e+00,-3.513365983332103148e+00
5.448113099525804692e+00,-7.179475022359859793e+01,5.461881469092560337e+00,-3.113201938173587813e+00
6.180617439875633501e+00,-7.214068301887628820e+01,4.961404273356331274e+00,-2.898429523618470505e+00
5.768694173605564579e+00,-7.214637087457198561e+01,4.858939451250073205e+00,-3.023595940433304818e+00
5.395172831150966353e+00,-7.221868612057967596e+01,5.891762559277426092e+00,-2.898927488714039491e+00
6.361727906279317502e+00,-7.199313820375930106e+01,5.189986525405539730e+00,-3.354639660048396976e+00
5.926786522895182152e+00,-7.221863759345622213e+01,5.507875651169096720e+00,-2.663854937682453627e+00
6.956210294350358758e+00,-7.226224631363929518e+01,5.574487818206448786e+00,-2.743196849231276158e+00
5.243567844856831250e+00,-7.203955958379155788e+01,5.729367909302295558e+00,-2.718206821763841763e+00
5.076490194137424972e+00,-7.205039891440475230e+01,5.335164489102058205e+00,-3.118581673351994876e+00
6.039724419144843814e+00,-7.213788757024106246e+01,5.910312857020099564e+00,-2.958880204581726847e+00
5.216190206932826534e+00,-7.205729023530659560e+01,5.414507857411677172e+00,-3.294128270267632441e+00
5.916772323156120450e+00,-7.191303235206160593e+01,6.017973572938784876e+00,-3.245279512126105992e+00
6.584812213739027698e+00,-7.218632623395123460e+01,5.131790009002511255e+00,-2.610593445131181412e+00
5.334202135803834288e+00,-7.210054689806736405e+01,5.493801172047186654e+00,-2.939716464292507325e+00
6.236672479295696014e+00,-7.206614077452717027e+01,5.908037823443264003e+00,-2.298820813199930591e+00
6.066279573848825102e+00,-7.194393579031216746e+01,5.325675697725058555e+00,-2.448998180150399939e+00
4.865886124692104353e+00,-7.213006152328657095e+01,5.711980169962057374e+00,-3.312726358035965823e+00
6.032228726124586160e+00,-7.211082931422102149e+01,5.966944632120680048e+00,-3.014384910512334592e+00
5.751224278276960256e+00,-7.190070783537055377e+01,5.659353277594704856e+00,-2.818420071518418446e+00
5.974479881183866858e+00,-7.208975100760487464e+01,5.481250246015143546e+00,-2.939645165181973496e+00
5.783608247494445465e+00,-7.164657516311253005e+01,5.746072716121722657e+00,-2.931080420345618887e+00
6.366971839946577560e+00,-7.195634992998937207e+01,5.947751511151934345e+00,-2.851872164488606032e+00
5.509920755647873314e+00,-7.209283594424780972e+01,5.341981849170062802e+00,-3.000374749751456349e+00
5.844087963517192286e+00,-7.249138222356894801e+01,5.702903755935443186e+00,-2.740212478914903826e+00
6.213090904957217830e+00,-7.213743849668972530e+01,5.288708260912628134e+00,-2.971196111316618982e+00
5.889868558891367734e+00,-7.215534723170333109e+01,5.444424564863754590e+00,-2.895290257969997061e+00
6.092695964859325741e+00,-7.204670514674768356e+01,5.479300276592697472e+00,-2.804319868066723398e+00
6.131238480049662876e+00,-7.205120385427515828e+01,5.569169938883715254e+00,-2.930280806460408449e+00
5.519813681167470953e+00,-7.245441203303458622e+01,5.411067771495719825e+00,-2.737825778382575237e+00
6.212383467125451197e+00,-7.208812533793893351e+01,5.453616026094457503e+00,-2.801895338178265416e+00
6.234122122430573398e+00,-7.210511923068186491e+01,5.245593909997584348e+00,-3.106960211120365134e+00
6.365553285859371968e+00,-7.196233973214424395e+01,5.372664879710820074e+00,-2.939983756830066852e+00
7.220662391748517095e+00,-7.191052307494130957e+01,5.708970409693195691e+00,-2.931201882494556266e+00
5.252146760019030580e+00,-7.210940876491631002e+01,5.424916092700753367e+00,-2.897644037588263277e+00
5.708407410797748049e+00,-7.215036026498688670e+01,5.361135429289869414e+00,-3.209466002587073596e+00
5.243537886313349716e+00,-7.197288683158029698e+01,5.329364084775118471e+00,-2.733050598325854175e+00
6.087309614170902883e+00,-7.231545619219387788e+01,5.566675540282572499e+00,-2.823583521238797633e+00
6.166432349143348368e+00,-7.216785659809606557e+01,5.816812306861219639e+00,-2.593997224243631994e+00
5.423033670603395251e+00,-7.177786114401062889e+01,5.549612625111262076e+00,-2.947463551384703617e+00
5.655687024742127811e+00,-7.183408352672337571e+01,5.862588089166338889e+00,-2.816439915755927004e+00
5.726447633496986711e+00,-7.212693211946459826e+01,5.087614384343484453e+00,-3.006285519218176994e+00
6.314778880605946831e+00,-7.210417953287949899e+01,5.142365925250027558e+00,-2.656705920255503006e+00
5.037208073763056682e+00,-7.225019135549702298e+01,5.720027087656504250e+00,-2.907060940763578571e+00
5.023242572572685027e+00,-7.217422362315893736e+01,5.595932689421062811e+00,-3.225929034430072395e+00
8.202664965040838752e+00,-7.202695111932985128e+01,5.478957599562666481e+00,-2.594729704661236092e+00
6.170730725864634891e+00,-7.216526874583162510e+01,5.201801712806299882e+00,-3.328670790246690547e+00
5.505204498008007263e+00,-7.185236640027845567e+01,5.413508430426207774e+00,-3.102735832255678616e+00
6.319421783435643647e+00,-7.203677212944785424e+01,5.177249041402129492e+00,-2.793462593676255601e+00
4.183650258280653844e+00,-7.212257956842016426e+01,5.453916103871195631e+00,-3.177808703319105366e+00
5.498542000158694876e+00,-7.201461771135610945e+01,5.490046702194086414e+00,-3.095997135017543478e+00
6.313722331163455159e+00,-7.196021008201552149e+01,5.764257975763106501e+00,-2.808040420714429164e+00
6.920088537315952415e+00,-7.189873588978274199e+01,5.514488164599535835e+00,-2.934113883110803567e+00
6.246727895495896909e+00,-7.228128207589982424e+01,5.439642313471818369e+00,-2.885671191203741603e+00
5.958181407394349982e+00,-7.178512314477917755e+01,5.850307729350219255e+00,-3.184576951129748146e+00
5.435836379122570783e+00,-7.214879810384637437e+01,5.681643490688474962e+00,-3.167460322997300626e+00
7.524985028648498719e+00,-7.194758957730832094e+01,5.558028489959957241e+00,-2.747951573977363449e+00
7.183440206632759839e+00,-7.224499393582713935e+01,5.566301211246562630e+00,-2.523809544039774977e+00
6.212009929015929188e+00,-7.218779371255881472e+01,5.677151962998774337e+00,-3.019739826393084137e+00
5.380559628462186161e+00,-7.199087945922502740e+01,4.939723831121405340e+00,-2.640603043733618982e+00
6.391627590608485399e+00,-7.209143983329258276e+01,5.321633816594185440e+00,-2.654809766164865525e+00
6.624429039493244353e+00,-7.236699171842042233e+01,5.457244198605179619e+00,-2.548998080314038184e+00
6.113106615057398052e+00,-7.191843837845252096e+01,5.097738234264491908e+00,-2.600999867376705854e+00
6.817553367016243371e+00,-7.198168840537164215e+01,5.723769987793763114e+00,-2.882962540233169335e+00
6.505392620915341872e+00,-7.196305940224664255e+01,5.488748040072606749e+00,-2.877092816578974421e+00
6.210682465531805363e+00,-7.221863232172650271e+01,5.630891578853069568e+00,-3.231358282231050261e+00
5.571044259934486931e+00,-7.214132019053668898e+01,5.398324423337088618e+00,-2.545245111545511918e+00
6.573365946559943218e+00,-7.240197251609573925e+01,5.568132626599144430e+00,-2.887802774136285944e+00
5.665910882411502314e+00,-7.185642245818587526e+01,5.375348447985533795e+00,-2.697475869746217558e+00
5.002020147106530423e+00,-7.187909359978945645e+01,5.596860533714882457e+00,-2.778262817940090557e+00
5.155096426176592139e+00,-7.198796871487634519e+01,5.557401233142396535e+00,-2.705881926119574565e+00
5.919642129917045636e+00,-7.220594851029429151e+01,5.378476208642682721e+00,-2.962395190355469055e+00
5.664114572957743121e+00,-7.222105001449561712e+01,5.669678870877551624e+00,-3.025706568540586616e+00
5.644457876777784655e+00,-7.229992287663553441e+01,5.304415057720497373e+00,-2.820066269807070647e+00
5.483512785883847940e+00,-7.223931669543607370e+01,5.255988844271147542e+00,-3.067097813253633287e+00
5.930841419377162360e+00,-7.192861627245429190e+01,5.332147668992299749e+00,-2.510411138833815947e+00
7.009456929058082153e+00,-7.203289563065919765e+01,5.549404156065574689e+00,-2.646058698777208118e+00
5.456929554694214701e+00,-7.176343052529226441e+01,5.622409792718332966e+00,-2.936615321768205611e+00
6.098779330280800437e+00,-7.174003648617916440e+01,5.564906770318206242e+00,-2.708719412876176236e+00
5.911659874931875613e+00,-7.221499258976955105e+01,5.700141099415583668e+00,-3.049676616651078476e+00
5.871414990977470438e+00,-7.209924326518803639e+01,5.450869625304618715e+00,-2.713630064023854871e+00
6.730531425036538451e+00,-7.213641022825899540e+01,5.775219670438237252e+00,-2.796069345080429258e+00
6.214855583037352638e+00,-7.212627688566932704e+01,5.617259050788604213e+00,-3.245984583822706604e+00
5.493841520900689446e+00,-7.202128659888550999e+01,5.746448586556232918e+00,-3.324522884399857325e+00
6.199683600108276238e+00,-7.147552205238707757e+01,5.486905847278506165e+00,-2.787662789696038423e+00
5.128483627774383713e+00,-7.213748370978565561e+01,5.395714182200265441e+00,-3.088062670055725434e+00
5.195916482491870880e+00,-7.250042000151658783e+01,5.428843880596765814e+00,-2.988979573369705989e+00
5.448552926123732654e+00,-7.212297331976854764e+01,5.431505743967113276e+00,-2.942428725991847571e+00
5.773957135571731847e+00,-7.196586894605466966e+01,5.752527811653816769e+00,-2.993361854535616651e+00
5.236268522719770502e+00,-7.201919879576698236e+01,5.400787760539660809e+00,-3.217457120376721491e+00
6.436690756437744021e+00,-7.226953242513837949e+01,5.398923986358801663e+00,-2.943303442498394595e+00
7.032523760332031415e+00,-7.180381556589793490e+01,5.711296168705724874e+00,-2.646116671665355913e+00
5.591959760842939886e+00,-7.238880429492205337e+01,5.552935341774248634e+00,-3.213395354498970846e+00
6.588862663507775608e+00,-7.199483551231269018e+01,5.874332372720085793e+00,-2.562700336564166292e+00
4.863005809174963723e+00,-7.189126428513566225e+01,5.522080357815515761e+00,-2.591290442745863842e+00
6.049941367052373842e+00,-7.207240118893679437e+01,5.430718101179301094e+00,-3.277875579923650751e+00
4.697768227249145667e+00,-7.153586394100454982e+01,5.367962674839999337e+00,-2.891369146770068177e+00
4.977011584559218882e+00,-7.216026944113578168e+01,5.553349106006193914e+00,-2.710000498889322706e+00
6.801951998945156674e+00,-7.217743076792524448e+01,5.363521132723956697e+00,-2.790079856403650194e+00
5.619153956640089653e+00,-7.190372066907562498e+01,5.361929815693508239e+00,-2.442360428838424635e+00
6.263156280628920491e+00,-7.199666402190366910e+01,5.815540676673736975e+00,-2.929664018396433534e+00
6.021970195426790795e+00,-7.192751164949032727e+01,5.490883819818640710e+00,-2.891728718185158087e+00
5.183288179893667191e+00,-7.170748010903274405e+01,5.574776981224775163e+00,-2.789862441635066137e+00
6.062239693925135064e+00,-7.205428513861365047e+01,5.358114603250657915e+00,-2.857816570100133013e+00
6.176987801211510032e+00,-7.186601258720541807e+01,5.513016797359686194e+00,-2.552583202323481792e+00
5.142906466227348261e+00,-7.247884508248459667e+01,5.269690545139043891e+00,-2.942937827888858493e+00
7.463693949996139665e+00,-7.214650982971042481e+01,5.515517432853417112e+00,-2.850400410852437894e+00
5.618718310538209693e+00,-7.220420815479164389e+01,5.415879975452938311e+00,-2.643950597561106175e+00
5.664207167958720035e+00,-7.203932052076422110e+01,5.548517883673307338e+00,-2.881069836437086362e+00
5.742869840971282613e+00,-7.212502157374814260e+01,5.760812451711822213e+00,-2.500145415576863428e+00
5.406178285891754420e+00,-7.206816033471103822e+01,5.417286919742945628e+00,-3.216669743747727850e+00
6.323885548644673449e+00,-7.274952941671294582e+01,5.565993900144551532e+00,-2.929234123737818773e+00
4.851390415664636357e+00,-7.191905704534104871e+01,5.162600594380209351e+00,-2.691492528703950171e+00
6.181040000937920276e+00,-7.198679555462439339e+01,5.284042349567243058e+00,-3.001929183418534208e+00
6.147903979313857903e+00,-7.178792714545238596e+01,5.533891846353163224e+00,-2.873614252014997206e+00
6.610946806397096864e+00,-7.212404470484854357e+01,5.673376404514664628e+00,-3.071456585642373227e+00
5.487665872254226862e+00,-7.197570958818944575e+01,5.940718876201076526e+00,-2.773457215293273492e+00
5.344316721227616362e+00,-7.205538393196547986e+01,5.513367003509745068e+00,-2.966726223979365695e+00
6.840655863047502727e+00,-7.208044484979149047e+01,5.165889269611477985e+00,-3.010029218568460063e+00
6.052274575545935953e+00,-7.204550810223923918e+01,5.846463582651256985e+00,-2.590102461597985517e+00
6.200875529198438763e+00,-7.230198713773739883e+01,5.311264205181828402e+00,-2.894280053922446694e+00
6.235517964636041910e+00,-7.184846656757383698e+01,5.434124553596937801e+00,-2.431699380554015022e+00
7.358060514945696795e+00,-7.168929412276044388e+01,5.736007678752089056e+00,-2.926914676632102807e+00
6.685310261827511980e+00,-7.223608751162555563e+01,5.569115632944527938e+00,-2.652092067580238854e+00
6.645417243355404402e+00,-7.196370143777571116e+01,5.999824648933895332e+00,-2.965769874505319148e+00
6.384525178860608996e+00,-7.196970239624657495e+01,5.444910186185760281e+00,-2.838070156585994930e+00
5.118364548114367807e+00,-7.190893347442572292e+01,5.422289959747184973e+00,-3.241328571959263272e+00
6.212924619918274161e+00,-7.209734670419052804e+01,5.612901657139100386e+00,-3.207297965456054722e+00
6.083410361273223543e+00,-7.206559417328652728e+01,5.736768331221693273e+00,-2.337775313012257605e+00
5.846313892726271000e+00,-7.193487046503425120e+01,5.352597286932311960e+00,-3.232073749570908205e+00
5.223786734611461036e+00,-7.188304582615198512e+01,5.271828163852304350e+00,-2.894997038473674955e+00
6.646008947158410507e+00,-7.161329735931326468e+01,5.267275008183428753e+00,-2.949735813650010918e+00
4.572648960351398451e+00,-7.176202666886430848e+01,5.366076529447709298e+00,-3.062029322460591452e+00
5.347308313530406032e+00,-7.197531948631548460e+01,5.700125596952369200e+00,-2.864053289896512311e+00
5.221939143562588370e+00,-7.222826198726919245e+01,5.274156393187857894e+00,-3.106174943433822389e+00
6.333691371776803081e+00,-7.191351001436828483e+01,5.313609088537655900e+00,-2.788451122834390450e+00
5.210651229971538179e+00,-7.203585664686062273e+01,5.258856910915960192e+00,-2.914382155441293865e+00
6.599458509683785223e+00,-7.194179501449478664e+01,5.505192686286920711e+00,-2.801641391170642592e+00
6.059915794824599189e+00,-7.236241274139850077e+01,5.435003001326861316e+00,-2.971754886698529496e+00
5.743650810380596994e+00,-7.211875215485373758e+01,5.507288344611182218e+00,-2.825512719931988048e+00
5.468666433968278007e+00,-7.214013223674169240e+01,5.402037110654678287e+00,-2.884122375801756455e+00
5.189696564622091834e+00,-7.216753643338149971e+01,5.830828114086865632e+00,-2.830624586307632029e+00
5.932390432558585225e+00,-7.222515022046248134e+01,5.522451595070767105e+00,-2.709629120629238663e+00
5.968333103234775727e+00,-7.187084443514343945e+01,5.668731501501593328e+00,-3.264278594859650440e+00
6.014724922020774578e+00,-7.171388253753551112e+01,5.539210041497524273e+00,-3.072596593017530964e+00
5.757392909502923040e+00,-7.200349715424829355e+01,5.802674402378269036e+00,-3.013868653794825381e+00
5.445350966505522194e+00,-7.207862517169992600e+01,5.454637275846971001e+00,-2.941699940813284009e+00
5.030456279827613564e+00,-7.224840904024637211e+01,5.354685171401050603e+00,-3.407181300495340182e+00
5.721051963485697556e+00,-7.265723372165798821e+01,5.317710756479839596e+00,-2.860968807718399454e+00
7.235025403954927548e+00,-7.197733236293487380e+01,5.811595740449591041e+00,-2.902172197516132091e+00
4.953096301894403197e+00,-7.147630432896886532e+01,5.403476320261733079e+00,-2.755368499731732701e+00
5.966454808242743546e+00,-7.223499658705470949e+01,5.424642264307490969e+00,-2.749849317410817839e+00
5.037020274913364126e+00,-7.218079385383612134e+01,5.445256844766356075e+00,-2.939527847164156604e+00
5.712557409024849875e+00,-7.191412091743981705e+01,5.348206930589667785e+00,-2.879203277797062199e+00
6.672218406938058344e+00,-7.221903044705155139e+01,5.511394014837371458e+00,-3.081948853823099910e+00
4.926715762046851133e+00,-7.206939388174926364e+01,5.395881050599981243e+00,-3.027315009359948128e+00
6.159853210988322836e+00,-7.206888071983576083e+01,5.976878382062396078e+00,-3.276357901438068598e+00
5.956905700399522274e+00,-7.203721563809047268e+01,5.143618761228507807e+00,-2.779223203313913260e+00
6.178552427944420167e+00,-7.224504837851932848e+01,5.570980161515074691e+00,-2.783904738837640558e+00
6.104811621146033040e+00,-7.201680078942041519e+01,5.923186578883854025e+00,-2.959137580141952828e+00
6.766323126322509651e+00,-7.221287630705673166e+01,5.285346076343864219e+00,-3.064298646043012830e+00
5.830767812175237985e+00,-7.211659274508319584e+01,5.104023995294852512e+00,-2.760884589661676713e+00
5.988540729264371976e+00,-7.194770351291317922e+01,5.317159057921744925e+00,-2.560390838294931193e+00
5.314895378420484207e+00,-7.177141980121116660e+01,5.420267809970597206e+00,-3.074901047340963700e+00
5.513666839627021865e+00,-7.198914233962982223e+01,5.095916404420082202e+00,-3.001691137370563478e+00
5.597708701186726366e+00,-7.183472643717645667e+01,5.495216304117931827e+00,-2.408160066173128389e+00
5.697063796597882757e+00,-7.202231683461191381e+01,5.741826970190853530e+00,-3.075154707413541022e+00
5.364650469395073173e+00,-7.203478350088622051e+01,5.307493584874771742e+00,-2.769953709770942574e+00
6.881660197177102312e+00,-7.198509282430218548e+01,5.415990799234655206e+00,-2.756924838618758589e+00
5.778793396208523170e+00,-7.196616678536118172e+01,5.486717972359729245e+00,-2.870296986550557428e+00
6.300608858089102426e+00,-7.206778892196784625e+01,5.641778000304634944e+00,-3.163187022990406660e+00
6.036812410625258529e+00,-7.182539207747906573e+01,5.403519210944755180e+00,-3.268687819968925101e+00
5.920839134662986503e+00,-7.235336130296838064e+01,5.268162114403157403e+00,-2.950535915783630614e+00
6.165246379137498067e+00,-7.205013394437152385e+01,5.449169865370646626e+00,-3.055586740677296298e+00
6.161424068338569704e+00,-7.201345876581969208e+01,5.176073685069709995e+00,-2.778650010427571537e+00
6.427793541174215086e+00,-7.183285687544793063e+01,5.482401932022092694e+00,-3.360100148422350053e+00
6.315564655665235172e+00,-7.158291283032299646e+01,5.631851119205805389e+00,-2.833693154407066039e+00
6.180980676534651330e+00,-7.192947089323085663e+01,5.793717334209981473e+00,-2.915083970707337713e+00
5.591951160490203243e+00,-7.208280202510253787e+01,5.672898566312018609e+00,-2.532796313949518652e+00
6.053599128133475560e+00,-7.194970518961443418e+01,5.152943521936854232e+00,-2.631982887595829546e+00
5.568812775697997708e+00,-7.206689595240582946e+01,5.558366796730119574e+00,-2.751454880355051813e+00
5.477287399734401596e+00,-7.214052680775571957e+01,5.661892943341468865e+00,-3.103120235787253378e+00
5.945109170016975142e+00,-7.209218695405914445e+01,5.531702456542646473e+00,-3.213105348243722403e+00
7.575142724583772136e+00,-7.215675205353373656e+01,5.502151634542410186e+00,-2.760174099074898635e+00
5.597005432552514925e+00,-7.190396548946017674e+01,5.145750322363097595e+00,-2.835312099439588174e+00
4.939717145649024310e+00,-7.204798896083411819e+01,5.394250882195852803e+00,-3.165833723349495976e+00
5.524631860135326811e+00,-7.167565606589862170e+01,5.539782676118352178e+00,-2.756443535659241828e+00
5.476150957855416834e+00,-7.221513335710136516e+01,5.611583120222026544e+00,-3.040437842839120108e+00
6.448805795198252255e+00,-7.179340244349783973e+01,5.741622081235698616e+00,-2.536027145009733808e+00
5.469084291597171799e+00,-7.224759433595986025e+01,5.477212054008202990e+00,-2.862916914445671868e+00
4.749256725411986402e+00,-7.181970041623463885e+01,5.244382716478378725e+00,-3.020350356653284774e+00
6.163964738936811294e+00,-7.197704884604981146e+01,5.866647107453085042e+00,-2.288255626401374698e+00
5.906529203255148630e+00,-7.229447777427562016e+01,5.247956154729195077e+00,-3.158242729686700834e+00
5.193094411067916916e+00,-7.204593913086129930e+01,5.528227883020642608e+00,-3.128012466082825682e+00
5.870124335723067688e+00,-7.202517617795184890e+01,5.541319678036565222e+00,-3.238661142210502497e+00
6.838322768576582611e+00,-7.193731750643424050e+01,5.880360363491404563e+00,-2.732111492392955032e+00
5.783525505253755306e+00,-7.194213975899384650e+01,5.220655580478770652e+00,-3.163857067255947619e+00
5.658713872647437526e+00,-7.222598811586047418e+01,5.494555901157218258e+00,-2.551775980947950551e+00
5.712955256537761706e+00,-7.198692023045580868e+01,5.680205451020016838e+00,-2.671842682038954475e+00
6.577120658317741508e+00,-7.213984003819561508e+01,5.161566370634877998e+00,-2.456940402182886007e+00
7.099219546887933774e+00,-7.209602245633165296e+01,5.696386482758385661e+00,-2.500050595237813145e+00
6.455221956849677589e+00,-7.198359629367352852e+01,5.368494863433186381e+00,-2.409198259798670083e+00
5.617367102315109939e+00,-7.195195224581068771e+01,4.847743719754551428e+00,-2.813457141584337240e+00
4.918896296913081834e+00,-7.192372417710097920e+01,5.718088419347589380e+00,-2.948760326240543073e+00
4.486241948188745887e+00,-7.207522877388466043e+01,5.553261081618406259e+00,-3.100890422299246385e+00
6.142016125510680880e+00,-7.214188770415290719e+01,5.416062676014700372e+00,-2.863637304167546027e+00
6.272064072882870711e+00,-7.174768152407440880e+01,5.779825818865739429e+00,-2.823387214039221327e+00
4.924007836752613443e+00,-7.230851363913201624e+01,5.369342037750064023e+00,-2.946995372825263360e+00
6.339803459826923060e+00,-7.198507925001027274e+01,5.687324157196988139e+00,-2.613806962132942502e+00
5.576796106880107295e+00,-7.212110659252638811e+01,5.631095456416485234e+00,-2.839124675268398956e+00
5.582283290621518290e+00,-7.196162348893314231e+01,5.634017990818168897e+00,-2.800017304659313755e+00
5.164721462644859429e+00,-7.223714208681676041e+01,5.226753744143610270e+00,-2.976173223582750715e+00
5.865516683289021316e+00,-7.230781957354801648e+01,5.601802937631412682e+00,-3.124938154235431309e+00
6.016014978658106749e+00,-7.203371510486317675e+01,5.300906832402353608e+00,-2.345835395949749547e+00
6.019042679670852714e+00,-7.184022610628272787e+01,5.234744270156197921e+00,-2.736107052516501437e+00
5.711643210302794316e+00,-7.200181479367321913e+01,5.365899110830998353e+00,-2.951184949248622846e+00
6.466772402816310716e+00,-7.209142543860875207e+01,5.669641936547488825e+00,-3.201372700225205925e+00
5.760099509342791357e+00,-7.195741725378580611e+01,5.434775569664139994e+00,-2.664914882017165088e+00
5.608367275128308904e+00,-7.159338864824039206e+01,5.669295171047943782e+00,-2.741985143746509035e+00
6.687546187053466262e+00,-7.208020708240896113e+01,5.680803672079964173e+00,-2.758061213335487150e+00
6.853503939600072314e+00,-7.194304585406608510e+01,5.682739443960082681e+00,-3.006000838853838175e+00
5.638258638291679503e+00,-7.242998410518620744e+01,5.763290202289391040e+00,-2.811919069500917967e+00
6.219390783896308506e+00,-7.210325215690289724e+01,5.772931605700026836e+00,-2.491558786298000872e+00
5.816039707643299472e+00,-7.201691493596921134e+01,5.572530982516256337e+00,-2.666367747822405043e+00
6.318669525227162964e+00,-7.199028633106409814e+01,5.350261758897839393e+00,-3.425871138011718386e+00
5.740741707144526806e+00,-7.217352862146972825e+01,5.637358136897907990e+00,-2.357156698348821688e+00
5.975940398462101122e+00,-7.206770255857763630e+01,4.915219692462261314e+00,-2.634785790008784989e+00
5.595882613706811171e+00,-7.182152249566506441e+01,5.260313110646521295e+00,-2.940490837537439894e+00
6.012714946117727166e+00,-7.217120117551175440e+01,5.408376043378788189e+00,-2.491626383413813706e+00
6.170955738989269967e+00,-7.189492961345573008e+01,5.684157523567693104e+00,-3.267858587951112614e+00
7.161483713091060466e+00,-7.184143897237434828e+01,5.631104660698255771e+00,-2.606947177072457933e+00
5.578378474784113195e+00,-7.185540812980033820e+01,5.594241974472665468e+00,-3.311827594479137105e+00
5.706706247909457907e+00,-7.183950424950417357e+01,5.870170559298862223e+00,-3.179804718563846500e+00
6.616911919763928118e+00,-7.169618715006949117e+01,5.735217591884483213e+00,-2.672483292939514143e+00
6.887783070957710585e+00,-7.195185975723842375e+01,5.356289944984087725e+00,-2.742323044282028999e+00
4.382661938167359494e+00,-7.205890971097751674e+01,5.262909229843967474e+00,-2.928444780135820213e+00
6.435854522533858812e+00,-7.202551601171306572e+01,5.006607385117241016e+00,-2.905869398022009609e+00
4.811067001116616559e+00,-7.199415355028619956e+01,5.451083104017802050e+00,-3.015201469899419173e+00
6.571811547031712664e+00,-7.205481465878010283e+01,5.366786971207037737e+00,-3.211909372745506808e+00
5.611308349340111690e+00,-7.194997799303513375e+01,5.979624251249962441e+00,-2.886393125137383997e+00
6.128624064389470050e+00,-7.220603526215512602e+01,5.895194609817078657e+00,-2.559296751761570121e+00
5.856155109158603267e+00,-7.190755897488614323e+01,5.670258221496367490e+00,-2.841543949597693075e+00
5.005056485196655025e+00,-7.189024185702639613e+01,5.730630770614946634e+00,-3.003555407044828485e+00
6.848017310740567076e+00,-7.228223993840499872e+01,5.677162862751041317e+00,-2.985196278694773220e+00
6.233491260605283912e+00,-7.197956654518557684e+01,5.668503052308736301e+00,-2.912985919214559072e+00
6.489289739297066539e+00,-7.201681492850899247e+01,5.497567316499767820e+00,-2.436164634690554553e+00
7.004622905550823120e+00,-7.174644567285534436e+01,5.355299661291699209e+00,-2.851801696633879057e+00
6.398946132076064330e+00,-7.196527449838181667e+01,5.426755508410872508e+00,-3.316497079117280755e+00
6.354845883092699488e+00,-7.204793321709044562e+01,5.692828812437462638e+00,-3.357684098314133614e+00
7.908819688206563114e+00,-7.220133207324148827e+01,5.528986303624418674e+00,-2.523831260062754822e+00
5.833309283771513698e+00,-7.190319989032849435e+01,5.889040967119242964e+00,-2.885084966785639971e+00
5.125720412432911210e+00,-7.214174250184423443e+01,5.412043570701177586e+00,-3.023734544544410596e+00
5.645023256435414361e+00,-7.220802009483905692e+01,5.119705974044783225e+00,-2.497972186607137601e+00
5.881847848696809322e+00,-7.231734636802751481e+01,5.758718581550807514e+00,-2.780068386537064562e+00
5.540018292515852316e+00,-7.207475441248355708e+01,5.265198344090856963e+00,-2.630793286983658330e+00
5.901683354213123067e+00,-7.193134034278638467e+01,5.668662082200174979e+00,-3.140051386941996370e+00
5.873814021109138750e+00,-7.216780884291999598e+01,5.062787717995752779e+00,-3.148471404373336391e+00
7.421948193281541428e+00,-7.214568687207228947e+01,5.653314559818127805e+00,-2.624616239977860310e+00
6.245109756418347757e+00,-7.199795235284538819e+01,5.422437391555498643e+00,-2.664264160748346821e+00
5.692068068526005220e+00,-7.204133582699665794e+01,5.550796718961268361e+00,-2.926863343540162976e+00
6.461627950358094452e+00,-7.218493991956479761e+01,5.620472426299184754e+00,-2.730594642979407460e+00
6.207000352854032066e+00,-7.241767648525691925e+01,5.567771897872241915e+00,-3.141337785061438126e+00
5.737071435660425323e+00,-7.203139213652856654e+01,5.427712674429334250e+00,-2.880776014455907585e+00
6.104771571314318912e+00,-7.208542148479244815e+01,5.497144367010608157e+00,-3.008052156333667071e+00
5.492849144967697939e+00,-7.232627309137123461e+01,5.743093594861482742e+00,-2.523554722546380358e+00
6.131200896017826807e+00,-7.223835239201073932e+01,5.733787610712910876e+00,-2.936684491532325580e+00
6.189517336342040821e+00,-7.194055703639006083e+01,5.724171690381559152e+00,-3.097326738646575706e+00
6.003519484292723085e+00,-7.186913367938792874e+01,5.402931076368592933e+00,-3.001339670701566043e+00
6.889062395725613186e+00,-7.192140991955560025e+01,5.431416402739508875e+00,-2.865959639367789080e+00
6.382667073320154927e+00,-7.217030860183444929e+01,5.426992267582695817e+00,-2.534476120168909663e+00
