ra,dec,pmra,pmdec
7.867635841098150706e+01,-6.901587372847171764e+01,2.642518465938096472e+00,-9.860301842758278923e-02
7.877522857667250378e+01,-6.905467246170013595e+01,2.370479871255794624e+00,5.611520654468455938e-01
7.883908224017314126e+01,-6.904214051142001551e+01,1.615779899198512837e+00,1.232569221336752729e+00
7.874959729156914534e+01,-6.901711561495679348e+01,1.241918170216321116e+00,1.459259784494615908e-01
7.885102908106622976e+01,-6.897042672551583564e+01,2.406398787242574500e+00,-1.104638533217729979e-01
7.873979561988927856e+01,-6.901567120321730897e+01,1.541830674180895144e+00,-1.346667760136375236e+00
7.862169220207481146e+01,-6.897215099087445367e+01,2.246374746727360261e+00,2.127394650541737375e-01
7.879569708855865429e+01,-6.900543506450311781e+01,1.766156554288732528e+00,-3.715297812337892136e-02
7.870157029529896420e+01,-6.905620739244393747e+01,1.294553215860925421e+00,7.379265766276092986e-01
7.878903178098190097e+01,-6.904343919031073540e+01,1.953309612886075630e+00,-7.020880043565428386e-01
7.871555365482377908e+01,-6.905756292362605109e+01,2.377283123432696321e+00,1.157660839362046334e-01
7.879309274311238198e+01,-6.904075531388062359e+01,3.104681786755532080e+00,-3.585935584487179861e-01
7.874883011949917488e+01,-6.903722049432529673e+01,2.781772033631736640e+00,6.349088627697420106e-01
7.870987242872030265e+01,-6.900167969683580793e+01,1.456180222092403387e+00,3.691809290756453699e-01
7.879130129588521925e+01,-6.903698616663825760e+01,2.374681909230839771e+00,-1.680771467869697777e-01
7.867865866805840369e+01,-6.900452095480595460e+01,2.417717920946772292e+00,-3.483701250345513367e-01
7.868600352348246929e+01,-6.902599290598496395e+01,2.607038228686795911e+00,4.679416351657117445e-02
7.874320251894464207e+01,-6.898555925513157661e+01,2.351206047817988587e+00,-4.201367096614582186e-01
7.876796310841380944e+01,-6.900097300061618455e+01,2.321389402214546482e+00,6.388542091137404677e-01
7.883488481624927147e+01,-6.902110560239856341e+01,1.812959456718551410e+00,2.328848683563173316e-01
7.873439093645299636e+01,-6.901299884317258204e+01,1.790571182179309329e+00,2.427865909037588144e-01
7.892190569543448930e+01,-6.903145756971677827e+01,1.475660034310805724e+00,4.140383155321323283e-01
7.880771374377491156e+01,-6.903590210586843057e+01,1.915038592628019565e+00,4.981726718738357373e-01
7.873763413952831058e+01,-6.904644257482699743e+01,2.867105694144133299e+00,7.453073670551021435e-01
7.877560149777441723e+01,-6.901392765142851715e+01,2.753369797126401064e+00,-2.508842094794063171e-01
7.873347239908157746e+01,-6.903913350350309486e+01,1.062545762996904619e+00,-4.052246438939886009e-01
7.872202167022516051e+01,-6.901324691119295096e+01,1.369413008914208696e+00,4.411592531887557067e-01
7.885654397514576885e+01,-6.902732579091029663e+01,1.622803462730635804e+00,4.613870879198617159e-01
7.877871904311002993e+01,-6.903746545759864262e+01,2.903402310713899315e+00,-2.497891441735695106e-01
7.879779598071324642e+01,-6.897063042583225467e+01,1.780285736025122745e+00,-1.716425185954572330e-01
7.890083147979760270e+01,-6.902120764782988260e+01,2.522294709854543626e+00,8.875986120050416428e-02
7.882095459953023919e+01,-6.901908960954601469e+01,1.164627119813587131e+00,1.435425256694214946e+00
7.877173261419224559e+01,-6.903080831678332174e+01,3.092556835245091840e+00,3.864929002095195409e-01
7.876377414139862765e+01,-6.902005092185258661e+01,1.268417109343561666e+00,8.085483053761123307e-01
7.876236181675535875e+01,-6.905521595039337512e+01,1.547007464457040182e+00,-3.471100722906184655e-01
7.872824586831980298e+01,-6.903581858084719158e+01,1.164635016915317456e+00,4.130373068372401035e-01
7.875053785675594042e+01,-6.901127969938251283e+01,2.826040157296798139e+00,9.023294169472978465e-01
7.874586074872136976e+01,-6.902666515102484368e+01,1.313926781034802538e+00,9.028496516112429759e-01
7.873708943062507615e+01,-6.901774997765642183e+01,2.986199599629884460e+00,-1.102114723740338809e+00
7.857227267782131719e+01,-6.903020512025287303e+01,1.560861740910074902e+00,2.212349561341449000e-01
7.888395813032502701e+01,-6.902597390689871304e+01,1.884329525238248371e+00,4.991037746549308873e-01
7.878101884396821220e+01,-6.901394090493357680e+01,2.182995210825965149e+00,-3.187656744651378160e-01
7.878043233433052706e+01,-6.903305861185226888e+01,6.288011951037755232e-01,7.220322085281091207e-01
7.875108082823378197e+01,-6.906474580128819696e+01,1.382600136711882088e+00,-4.017267326478426437e-01
7.874303030592483310e+01,-6.901983750699704956e+01,3.212060306701523871e+00,4.648970534693230849e-01
7.875241156032159040e+01,-6.902575657823790323e+01,1.422382161196466210e+00,-4.304509982326952255e-01
7.878962641493644981e+01,-6.905455131363240184e+01,1.827050759887298925e+00,1.610840674005972861e+00
7.891546686211488293e+01,-6.900917172000755784e+01,2.454778407511789773e+00,-9.430458097255095540e-02
7.871018929604758796e+01,-6.901020756481665330e+01,2.060113423361173535e+00,-2.404570212216398661e-01
7.876813502487173935e+01,-6.901699326916968857e+01,1.557996905998916715e+00,4.930307675295194092e-01
7.875835637279607226e+01,-6.905517256704565909e+01,2.442054928010668036e+00,5.759632851883360605e-01
7.878068882879802004e+01,-6.903395123270151146e+01,1.220119434824884275e+00,-1.499662558497675269e-01
7.878657871510247901e+01,-6.903106573958343972e+01,1.469774411195513775e+00,-2.278320148860133454e-01
7.870412049406849064e+01,-6.902760878129211619e+01,1.407821191524247340e+00,2.847864759576839710e-01
7.880175365230022066e+01,-6.902581869841814921e+01,1.513347458157508374e+00,9.296374737920167775e-01
7.869595621894349335e+01,-6.904905195470998081e+01,1.440529543814287106e+00,-1.996603539631944813e-01
7.880839607954095527e+01,-6.904517435273102421e+01,2.004641685877246449e+00,-1.873548680833053703e-01
7.869618207830588119e+01,-6.904889427665899859e+01,2.670174186171486497e+00,1.154008380794281585e+00
7.879360092524360937e+01,-6.905646600715938632e+01,1.517000184066059854e+00,3.505849241311083664e-01
7.869461041959738168e+01,-6.898774468908109725e+01,2.577981155347765174e+00,3.461229251775788107e-02
7.877345013313718880e+01,-6.903979701065624397e+01,3.030276756714930020e+00,-7.827704599744175207e-01
7.874810742777246730e+01,-6.901698044797511500e+01,1.947878648990986949e+00,-6.281360806407108033e-01
7.883362381773029881e+01,-6.898461651035810860e+01,1.893194442381469722e+00,-2.409410442476232761e-01
7.877123850507034319e+01,-6.903414867900984575e+01,1.357336595246050992e+00,7.497409163209629579e-01
7.872736215279367400e+01,-6.902641065925072894e+01,2.650120822819330257e+00,1.170368048484090595e-01
7.880298543932762811e+01,-6.902362884549435762e+01,2.758304472635991988e+00,-3.176592884291956076e-01
7.878223237103334498e+01,-6.903163763903276617e+01,2.262648134258028687e+00,6.867969958492639027e-01
7.874754652969254209e+01,-6.899950230728644840e+01,2.912876156465735278e+00,1.776824355849393466e-02
7.870870494514552718e+01,-6.901812898002883401e+01,3.035786958549750114e+00,-2.675199110964235905e-01
7.877994583636638026e+01,-6.901989181419207853e+01,1.155598241394813375e+00,4.777001461324569265e-01
7.874604404485745590e+01,-6.900740002968500164e+01,3.128043804848220422e+00,-7.087736627960283808e-02
7.877114656941327553e+01,-6.903912002324243247e+01,1.531240407508266177e+00,3.090690908452646823e-01
7.884387044401300670e+01,-6.901603206731054740e+01,1.436305559887759875e+00,1.141120171023149110e+00
7.888700900601119770e+01,-6.903482460552466193e+01,1.455856813218517232e+00,4.647523153863442058e-02
7.876020232001368981e+01,-6.905082204859569117e+01,2.454617562430026823e+00,-6.617627076365627525e-01
7.883952242056774651e+01,-6.905868611105906041e+01,2.390151738556462124e+00,-3.921116278359959573e-02
7.872567839565306258e+01,-6.903350939450449175e+01,2.190828861123950588e+00,3.454004980377218814e-01
7.879198917131434143e+01,-6.902384085139583192e+01,1.283594343368434254e+00,-3.894779034256150574e-01
7.880052276046325233e+01,-6.899912467810609940e+01,2.640022070679813204e+00,6.183953237466410791e-01
7.876633734729745129e+01,-6.901271479351831317e+01,9.451921540916964348e-01,3.956991011222423249e-01
7.870264445711370627e+01,-6.903911588008995182e+01,1.974827391710528790e+00,1.472776124128153175e+00
7.878648712148435607e+01,-6.903317793999106300e+01,1.485463451404325896e+00,-7.965610168646084510e-01
7.886078979024190971e+01,-6.901879446778644933e+01,5.782500551535917355e-01,1.098263566559001259e-01
7.866792509147035162e+01,-6.910044402048377776e+01,1.970248976732864588e+00,1.375588204984833918e-01
7.878675827663943210e+01,-6.902199515881802938e+01,1.461920161545365637e+00,-5.089004067980245072e-01
7.876483711715688685e+01,-6.900057611171399685e+01,1.696416861210022775e+00,1.020633148938223211e+00
7.879907273647765464e+01,-6.902934727680953131e+01,1.814268435691556158e+00,1.866163750034590452e+00
7.866463841269629143e+01,-6.901466908233348363e+01,1.599157645786340787e+00,1.476179933424899726e+00
7.879022553452965383e+01,-6.900906987640685486e+01,2.125244104887021646e+00,7.799584299569080059e-01
7.877534922711519982e+01,-6.899699791585844366e+01,1.854525243351309305e+00,9.708907383856433260e-01
7.885924915198323504e+01,-6.900032367300052272e+01,2.170128530694342750e+00,-2.897455006736769922e-01
7.888809805233354666e+01,-6.902795844804566627e+01,1.674627681179752914e+00,1.755357502747015852e-01
7.879469003079185541e+01,-6.901930404032492561e+01,1.358423538559120791e+00,1.285312496907045299e+00
7.883655550796339639e+01,-6.904007795509652112e+01,1.792620925079210670e+00,4.177329894512042952e-01
7.868401697120677341e+01,-6.905431229057413134e+01,2.305654131057033762e+00,4.446931902777962464e-01
7.876291508218889703e+01,-6.904326100066046479e+01,1.566007949394642829e+00,-7.035525198183529838e-01
7.884356883285806816e+01,-6.900561896577895027e+01,2.290971160888030322e+00,1.711317972327779380e-01
7.876294417548241711e+01,-6.904472340336484137e+01,2.110063361857284825e+00,-1.088080926435792684e+00
7.873173861980936294e+01,-6.897747413008431749e+01,1.424907145621836957e+00,8.332843859675660436e-01
7.886037685632251737e+01,-6.897611838839628717e+01,1.132890085032998595e+00,-1.208779315401142807e-01
7.876873981057765661e+01,-6.901209359992282089e+01,1.665046389230574464e+00,-9.939723209985401597e-01
7.874964085147917103e+01,-6.902773277151901254e+01,1.309228050390203846e+00,6.457738711206805204e-01
7.871232356296860644e+01,-6.902398971516124959e+01,1.811264560482312547e+00,-6.532328196894433558e-01
7.881000694619177693e+01,-6.903170468937040027e+01,2.713045134825153859e+00,9.537501458416234312e-01
7.872987263232855071e+01,-6.903670106873795476e+01,1.316025546264538937e+00,7.015712286444605317e-01
7.884781215185387282e+01,-6.902730715605073897e+01,2.892675487215735863e+00,7.357165704322250477e-01
7.878551739085804684e+01,-6.900797893073479372e+01,1.729935774292668205e+00,5.148578061711081011e-01
7.869642478369051730e+01,-6.904229748348960527e+01,2.687685581679508662e+00,1.935546107480046185e-02
7.866517842284385154e+01,-6.902747060412515623e+01,1.885347663065252144e+00,6.993130104735989505e-02
7.873951964875193710e+01,-6.900729174527008070e+01,3.706929343711992675e-01,1.125576616088206361e+00
7.874882865487346351e+01,-6.901928238861373188e+01,1.165152854625360668e+00,1.589491924442215653e-03
7.878891585726593405e+01,-6.903376571079698465e+01,1.554426938682261783e+00,5.416348041889518239e-01
7.882956788127629011e+01,-6.900541645721909845e+01,1.437966829141459124e+00,-3.548746153216112975e-01
7.876292247818938108e+01,-6.907087049796270151e+01,2.770264562472660952e+00,4.552642883477149294e-01
7.877171574721910474e+01,-6.900473032308114796e+01,2.844772390142246365e+00,1.034212497012822585e+00
7.870450634201418438e+01,-6.909048392603119737e+01,1.616266845924409612e+00,1.232290803252416578e-01
7.869841612632251326e+01,-6.905065430092483325e+01,3.178508943128301123e+00,1.014183515522197876e-01
7.883100992569272591e+01,-6.900366591930902871e+01,1.801898091640632193e+00,1.263815818378976497e+00
7.876506151545984835e+01,-6.903763880509058026e+01,2.128648944380629793e+00,1.761330425413719092e-01
7.876497806036270788e+01,-6.903146662933032474e+01,8.905571138744543536e-01,5.297490680104776084e-01
7.868503370897981597e+01,-6.901591017935973582e+01,1.536984181105476743e+00,3.405284063646920045e-01
7.880048929438984828e+01,-6.904666412129745368e+01,1.904340128182175462e+00,1.817844117221828482e-01
7.872963176472981672e+01,-6.906347460092851520e+01,2.240148491849776047e+00,5.567536874240830436e-02
7.877540501159630537e+01,-6.902387248274456510e+01,2.211624406846504520e+00,-7.413679442528853247e-01
7.876135012470879815e+01,-6.901853230509281900e+01,1.398772660911465460e+00,5.109223185148137336e-01
7.872022589593456132e+01,-6.900231456624089788e+01,1.444571218805975388e+00,-5.503770983250289017e-02
7.880166860009136087e+01,-6.904555887858442986e+01,9.588446672016742722e-01,1.028553418108765882e+00
7.878554375240234720e+01,-6.902427775775903740e+01,2.888063234261087242e+00,1.235972489722241496e+00
7.880650751166891155e+01,-6.900281473137499688e+01,2.189946260625804886e+00,6.810788470880041467e-01
7.877447705409946366e+01,-6.899576190634637385e+01,1.631775509708743632e+00,-4.185894232810569160e-01
7.866579077211457616e+01,-6.900692634529410441e+01,1.519970988172453685e+00,1.056471923824438552e-01
7.874800339455516962e+01,-6.905701338406875323e+01,1.920045075012352331e+00,9.033549308636740216e-02
7.878381932362300688e+01,-6.898969647971847508e+01,1.669572268264545523e+00,8.862096979355913451e-01
7.876545703522968722e+01,-6.899673348865115940e+01,1.615752859560231958e+00,7.668485076451982962e-01
7.878319551948389687e+01,-6.901350620023306703e+01,1.476259151617257848e+00,-1.195465082099937071e+00
7.872805494461863418e+01,-6.903169237068173913e+01,2.401871518243405834e+00,-8.569539944939208453e-02
7.879516101119942562e+01,-6.904323876828757989e+01,1.829307997772610328e+00,3.054143048694987761e-01
7.880531001439736372e+01,-6.903700278273849733e+01,1.096936483291449660e+00,2.538716303635630833e-01
7.880038108215994441e+01,-6.902693824443527149e+01,1.137500786052360935e+00,-1.846205663205156278e-01
7.866804599490906469e+01,-6.902828885232388245e+01,1.960371392461370821e+00,1.014888792988851263e+00
7.873270112671045240e+01,-6.903301258800782136e+01,2.640501183595737267e+00,-8.173371354470291283e-01
7.881214540073916908e+01,-6.904465589376631840e+01,1.200576139138290754e+00,-6.542797597596924919e-02
7.872305425875872231e+01,-6.900773286987563893e+01,1.854984705104447906e+00,1.630409691969763042e-01
7.875777072509657728e+01,-6.903590362218521648e+01,1.443275046248278182e+00,-1.325537919159152977e+00
7.875616725446037947e+01,-6.903427271481751859e+01,1.328930531133000414e+00,-1.775731325421581186e-03
7.877387325908456717e+01,-6.904107174041782002e+01,2.293749081091261743e+00,8.878388536460710689e-01
7.875687021638103147e+01,-6.900687342851691142e+01,1.713603302233879688e+00,1.013106273325983686e+00
7.874703697107413802e+01,-6.900400849666854697e+01,3.256174931646224735e+00,2.920766050894862964e-03
7.884263143576103516e+01,-6.906354976855432426e+01,2.273070744961280809e+00,1.074336824798907797e+00
7.875377739639998254e+01,-6.901455644962186398e+01,2.063872782205543821e+00,8.107221342419819177e-01
7.890510459790709774e+01,-6.900887018118775984e+01,2.457054147772144148e+00,9.226109702791791545e-01
7.869078623748156076e+01,-6.901344370817837159e+01,1.097933960174094947e+00,-3.849533487193044223e-01
7.871315878863525484e+01,-6.899232695090603329e+01,2.246177000012360203e+00,-3.375847854823091909e-01
7.874621140264173391e+01,-6.899449025568993932e+01,1.061378595016855941e+00,-2.592360393162482790e-01
7.864050932883171185e+01,-6.905826477204189473e+01,1.442245897123713760e+00,6.125591379800463532e-01
7.893129946728700475e+01,-6.902763189668114308e+01,2.203184986348113217e+00,-7.677380474968131807e-02
7.870886097352521915e+01,-6.900334950126477906e+01,8.344336711968586284e-01,5.519609429331707728e-01
7.879429321747086590e+01,-6.907324138180953810e+01,2.209570086038848746e+00,8.614362547375248313e-01
7.878414206819132914e+01,-6.902710346379038242e+01,3.151133649402442227e+00,-6.697539111542204493e-01
7.873574890563492090e+01,-6.897997017695684008e+01,2.151523811738867309e+00,6.465802302507392962e-01
7.871901989247814413e+01,-6.905222379015333445e+01,1.178020375360294913e+00,-1.059716596774955832e-01
7.870322496758883801e+01,-6.899557947508436939e+01,1.756033228761368692e+00,7.873060849384680981e-01
7.878241001982300418e+01,-6.904170435265621109e+01,9.360233903973314007e-01,1.055857553860855003e+00
7.881007463373980215e+01,-6.902836599411708107e+01,1.318631163728823941e+00,4.738687568257210492e-01
7.872823165067818252e+01,-6.906533792537322825e+01,1.979036130397296311e+00,-6.989568805159768194e-02
7.874915513600547001e+01,-6.904401344348084990e+01,3.053568629190583028e+00,-4.731292254029033639e-01
7.883724352845193550e+01,-6.904620274364577881e+01,2.893485598807850501e+00,4.190404032315157012e-01
7.873165329880268359e+01,-6.899828085751340723e+01,1.974026233125473206e+00,9.067334005812111020e-02
7.888789805551012080e+01,-6.902366308602496758e+01,2.044378818322572400e+00,-6.409783646974833715e-01
7.887365735364249986e+01,-6.900950426426334161e+01,2.003542538245592031e+00,-5.115355543754218637e-01
7.890811441656316561e+01,-6.900396614085791214e+01,2.357071921478949506e+00,2.603182277455368676e-01
7.871230363886400028e+01,-6.903674744742717451e+01,2.467711529978578788e+00,-9.592307330584594061e-01
7.879722481248320776e+01,-6.902399033373772852e+01,2.764494193185249138e+00,-7.346545385454364974e-01
7.879340715327978728e+01,-6.902869035199465486e+01,1.876410616177620394e+00,7.837691017502239621e-01
7.862272196490046383e+01,-6.899412896033497589e+01,1.569162675802014739e+00,2.144194232846730053e-03
7.884535017244883193e+01,-6.903817378011854089e+01,1.911820420851166213e+00,8.404827902933506012e-01
7.868451335455998219e+01,-6.900776302907732429e+01,6.750968038188582820e-01,-2.207678187271339965e-01
7.871284743557498587e+01,-6.902526364938088932e+01,2.791193566516779967e+00,1.452454745302577122e-01
7.873721003676671160e+01,-6.904550440451255611e+01,1.617812234627093559e+00,-5.997306782197880937e-02
7.867382455508284522e+01,-6.904462091228705845e+01,2.302660010844696181e+00,1.414103730921422164e-01
7.881647879964653214e+01,-6.899997601304266936e+01,2.036857470209807452e+00,-1.656551761014429802e-02
7.866424546896821823e+01,-6.900163662731569048e+01,2.738362184145027189e+00,-6.542413064638474829e-02
7.869614162527091139e+01,-6.903429545634568854e+01,1.529696591609995382e+00,-1.008996421178169012e+00
7.872294044395789570e+01,-6.904671865162180211e+01,1.054287670665059906e+00,-2.373421847585678313e-01
7.873633210654328707e+01,-6.898695609914339855e+01,2.133093827408546250e+00,-2.610412669954115250e-01
7.864077492513486334e+01,-6.902075640071225848e+01,1.722280040488821218e+00,8.421291796831207321e-01
7.878707561791658520e+01,-6.902389577187436487e+01,1.834898785178854741e+00,1.145691505336981497e-01
7.874672680681506165e+01,-6.900715009279467438e+01,1.700839706543740171e+00,7.000373370497751102e-01
7.879560164452865934e+01,-6.901584139820094776e+01,2.594373480251367603e+00,7.530551690859413894e-01
7.872026252010476810e+01,-6.905244939720067521e+01,2.356039762500183876e+00,1.222395152742200786e+00
7.868660171798421743e+01,-6.902784067402896540e+01,2.802936229791589184e+00,-1.492639104890079449e-01
7.874999487857185443e+01,-6.897756785050081874e+01,1.839435598191693222e+00,5.047206535849105835e-01
7.873889977499423765e+01,-6.904982837503067117e+01,1.981229218943864057e+00,8.319176472140408229e-01
7.858991457368068723e+01,-6.902289677083453512e+01,2.313986796526865231e+00,2.804496671018175125e-03
7.888467406766571344e+01,-6.902750117293322774e+01,2.140233685282584286e+00,-3.676533780047029909e-01
7.880647110709824688e+01,-6.898510864698086209e+01,1.934384893097159219e+00,1.976151736293828010e-01
7.869705764568065831e+01,-6.902968132966782377e+01,2.575568035754240093e+00,2.149827469079949038e-01
7.884593479971785257e+01,-6.904150211636095946e+01,1.988728232844735322e+00,-1.439382129900489415e-01
7.876289285340696722e+01,-6.901659393959337763e+01,2.862979253662379264e+00,7.613883790399353924e-01
7.881144329036514762e+01,-6.904531149095191722e+01,1.878565167326754715e+00,-5.234411048099463226e-02
7.881976800722793541e+01,-6.901923605985815868e+01,3.040502159541878413e+00,6.527850921775965043e-01
7.872005193202294038e+01,-6.909448541340279348e+01,2.111874694257820817e+00,2.908355104064962449e-01
7.872669778438306309e+01,-6.898799999410108796e+01,1.321584357635713358e+00,6.113482754375410000e-01
7.871473631158737305e+01,-6.899862949929608646e+01,1.243114435234328186e+00,-1.232320483234752295e-01
7.877721488082833901e+01,-6.898833624476077375e+01,1.450567491639901396e+00,6.122312567496811520e-01
7.875889989460920049e+01,-6.903140946574325199e+01,9.650172247818613602e-01,1.616816040701272827e+00
7.888704553176303591e+01,-6.903057783965006422e+01,2.688788178099948745e+00,9.549328519983214525e-01
7.890081535904126042e+01,-6.903175766349295372e+01,1.521331329377115571e+00,1.157138319958475714e+00
7.869928674397380064e+01,-6.902281432164625130e+01,1.634082179868671547e+00,-1.127431561022689543e-01
7.871885518197379383e+01,-6.900970100539322516e+01,2.670428446736531125e+00,5.998175733088453310e-01
7.877641408152437918e+01,-6.901668920708031862e+01,1.597675786646866936e+00,1.282355282735288426e+00
7.873762386839671024e+01,-6.903010998266107379e+01,1.977790536585071646e+00,-2.946432922493247286e-01
7.867142332622631784e+01,-6.904440790203274503e+01,2.165415678736286598e+00,1.459927381569120497e-02
7.874816621313584619e+01,-6.905993041597609761e+01,1.747820135935207020e+00,-6.325535543574501984e-01
7.899296654197416956e+01,-6.903685342130283686e+01,1.857183399369354504e+00,4.725626052910988362e-01
7.873292057643131159e+01,-6.905985136202744457e+01,1.820120746352727359e+00,1.114446947996160953e+00
7.886000514132375372e+01,-6.906416381847738251e+01,2.005268850454239526e+00,-1.724264744210007305e-01
7.873885804346576833e+01,-6.906156131715651725e+01,2.304312988819441799e+00,-2.335894540518865803e-01
7.863431766837166492e+01,-6.898059824962008690e+01,1.644986237910494253e+00,4.203050488401818829e-01
7.885903329337969581e+01,-6.904331056589323623e+01,1.965542273681115448e+00,-3.228860789476370452e-01
7.875024780835738625e+01,-6.902637986708447215e+01,8.278021917235662830e-01,1.873058955317500107e+00
7.884568975028918203e+01,-6.900920826750464698e+01,2.908816147212570868e+00,4.992716826740067892e-01
7.871176611686013302e+01,-6.901515055905041152e+01,1.589604847474048732e+00,9.256326702101773662e-01
7.871568043141917315e+01,-6.900235394087350471e+01,2.858542246703047240e+00,9.697922021438474260e-01
7.868157188231388943e+01,-6.899267230623183877e+01,1.947650540874923397e+00,8.370100244102030018e-02
7.879934748560593505e+01,-6.900974269537175587e+01,2.002858381261693133e+00,-4.498449230029894497e-01
7.877696525257543669e+01,-6.902018019122071735e+01,3.061611581213468547e+00,-8.230257260428409660e-01
7.883176271913546884e+01,-6.902685280057205830e+01,1.669842877210563792e+00,1.213224762017351077e+00
7.879064461988831169e+01,-6.903532115129033286e+01,2.503220751992589754e+00,6.136093736066412507e-01
7.875704700296040528e+01,-6.904163061235082921e+01,1.134442566135851926e+00,-1.175844751654862463e+00
7.869386730729752344e+01,-6.902760488890474733e+01,2.020364830751444352e+00,-8.201556998958827727e-01
7.886172217005183427e+01,-6.903349154374494390e+01,2.509534718559706334e+00,-5.094083565966659455e-01
7.885541456836982377e+01,-6.905020938434527977e+01,2.421101493293171369e+00,-5.491074774788444746e-01
7.883519737429966767e+01,-6.900563572140023894e+01,1.640020132164700772e+00,2.883769329516875923e-01
7.883683673341732856e+01,-6.902769406190876111e+01,1.209439250817141209e+00,4.055056103742193940e-02
7.872479269658813905e+01,-6.901287234220114897e+01,1.072686317991676130e+00,-2.842583817125798884e-01
7.879584367769781750e+01,-6.898798824290358311e+01,2.295036585139717200e+00,9.383129015613111967e-02
7.876382675507664999e+01,-6.901379900937926948e+01,1.592504311410918971e+00,2.246877640271184862e-01
7.878343294676290043e+01,-6.900722350956685602e+01,1.662643531027904409e+00,1.554713795953510447e+00
7.877567922449452453e+01,-6.902251389699313222e+01,2.607832794699485035e+00,-1.208837246876479643e+00
7.867003234517297017e+01,-6.901416186427198340e+01,2.617331709636032677e+00,1.201706522373832131e-01
7.863184400110620231e+01,-6.901836829306580512e+01,1.312591643763743043e+00,-2.066615012084616065e-01
7.878744414151236697e+01,-6.899580784542867207e+01,1.317586362188746474e+00,1.093911322594103064e+00
7.880618914064390879e+01,-6.901435427327611194e+01,1.890755202210802732e+00,6.018161188347610491e-01
7.889561620014283960e+01,-6.901217599968630623e+01,1.047513506023352248e+00,3.015587308875848360e-01
7.872371596098435020e+01,-6.905228418610981578e+01,2.238801778537904852e+00,1.350158941865055251e+00
7.882093868291747185e+01,-6.901761965230447515e+01,2.065769391782708908e+00,9.330020644748985292e-01
7.874413027998635073e+01,-6.898941032044302801e+01,2.321508012264395848e+00,-2.768978010352574071e-02
7.874851619530879532e+01,-6.901034040026719651e+01,1.989375550941671955e+00,-4.928773546568744890e-01
7.877878944056735122e+01,-6.902344067664917304e+01,1.821848775506331730e+00,4.146176862299350563e-01
7.871564336261100436e+01,-6.901298182065934839e+01,2.318885147596129848e+00,-2.957799548686442792e-01
7.868863668020858881e+01,-6.900291631344408927e+01,1.278439785840873810e+00,6.197193624336403417e-01
7.879482567071558208e+01,-6.905488810492012419e+01,2.418264495491193156e+00,3.952501451996018322e-01
7.874128259927957174e+01,-6.898202392936508431e+01,1.204650912802356588e+00,7.549919418046330266e-02
7.879762740532424914e+01,-6.901350397345635201e+01,2.397928377042792381e+00,-7.315913164690659443e-01
7.874478486099772567e+01,-6.904595338022653550e+01,2.272815625379943860e+00,7.033381886878360412e-01
7.879780356296562616e+01,-6.900361164018077886e+01,8.176810135675651736e-01,6.379489654891830064e-01
7.875426223782375246e+01,-6.903937816275342243e+01,1.403924449746945857e+00,-1.076181308914098356e+00
7.874886293860060960e+01,-6.901895976361467433e+01,2.663296766343436150e+00,5.660761273676621075e-01
7.886651488874834115e+01,-6.903646794463769254e+01,1.799468879226144624e+00,4.724504997344067259e-01
7.877049927063248447e+01,-6.903758968389004735e+01,1.588733579900383219e+00,-1.135801790554830104e-02
7.871276024602562416e+01,-6.898702649593380443e+01,1.851428606814801814e+00,4.570376001685530487e-01
7.868353872216029288e+01,-6.899696341123240018e+01,1.871333875884609421e+00,-1.251805585377508967e-01
7.868101437322987124e+01,-6.900735532055558963e+01,2.433222383855486282e+00,-6.297759189564222648e-02
7.877831000275351414e+01,-6.899981457253846884e+01,1.945590890524915295e+00,1.382429132946159989e+00
7.890417016898732072e+01,-6.908547740461547448e+01,1.540449652912992518e+00,4.230317506340739997e-01
7.882097515208658933e+01,-6.904017417835947867e+01,3.218254514507341124e+00,-1.095446892094520397e-02
7.869531580702839335e+01,-6.900853577413518281e+01,2.542974945920063679e+00,3.383640981312531215e-01
7.875829054617254599e+01,-6.906055674058512750e+01,2.358554646704261515e+00,7.772169270548807685e-01
7.876470341661168106e+01,-6.903059314794751344e+01,1.092087054854217421e+00,1.028301156241391956e+00
7.886367806031532268e+01,-6.901164798146230339e+01,1.386390753936838083e+00,-7.282599184255982294e-01
7.889416792199354234e+01,-6.899576083636594603e+01,1.190294720654233585e+00,2.204070926797290497e-01
7.878104818497608619e+01,-6.903426421297120896e+01,2.211195796754738652e+00,4.370198611223753415e-01
7.871102965361056647e+01,-6.906983321257250452e+01,2.474563551669821226e+00,-9.617612094065181028e-02
7.871565905081553183e+01,-6.898973830388084139e+01,2.832110101990035211e+00,-4.786634155815117087e-02
7.880392814446044270e+01,-6.900638395134453162e+01,3.214173294388451119e+00,-2.033817355947847294e-01
7.871855295006307074e+01,-6.906100609412276015e+01,1.569598751764739619e+00,-1.072051200991256670e-01
7.881778340315852915e+01,-6.901259399062908528e+01,2.821515579117360506e+00,-6.521627125311321160e-01
7.875064694810009769e+01,-6.902254885265612927e+01,1.738312850130377507e+00,7.901232699981852736e-01
7.859140017053158545e+01,-6.905713611738174507e+01,1.672732255648717414e+00,4.697769712945456533e-01
7.888326192128843672e+01,-6.905680546003688391e+01,1.963021934283786685e+00,-1.485069960682889878e-01
7.873121634294965077e+01,-6.903198771068042561e+01,3.711469377618935583e-01,-5.354703195879402244e-01
7.881434378601822743e+01,-6.902837538073742962e+01,1.867912562293410961e+00,9.397653051673826585e-01
